0.055
0.018
0.011
0.015
0.015
0.011
0.004
0.007
0.004
0.004
0.007
0
0.04
0.028
0.008
0.005
0.005
0.005
0.005
0.005
0.002
0.01
0
0.005
0.033
0.041
0.008
0.016
0.008
0
0.008
0.008
0
0
0
0.024
0.083
0.033
0
0.017
0
0
0.033
0
0
0
0
0
0.021
0.042
0.042
0
0
0
0
0.042
0
0
0
0.021
0
0.03
0.015
0.015
0
0
0
0
0
0
0.03
0
0
0.05
0
0
0
0
0
0
0
0
0
0
0
0.073
0
0
0
0
0.024
0
0
0
0
0
0.042
0.028
0.028
0.014
0.028
0
0
0
0
0
0
0.014
0
0.028
0.009
0.009
0
0
0.009
0
0
0
0
0
0.03
0
0
0
0
0
0
0
0
0
0
0
0.01
0.059
0
0
0.01
0.01
0.01
0
0.01
0.02
0.01
0
0.046
0.039
0.013
0
0
0.007
0.006
0.015
0.007
0.004
0.002
0.004
0.031
0.082
0.031
0.01
0.02
0.01
0
0
0
0
0.01
0.01
0.066
0.033
0.011
0
0
0
0
0
0.011
0
0.033
0
0.028
0
0
0
0
0.056
0
0.028
0
0
0
0
0.033
0.067
0
0
0
0
0
0
0
0
0
0
0.021
0.048
0.016
0.011
0
0
0
0.011
0.011
0.016
0.005
0.005
0.038
0.077
0.077
0
0
0
0
0.077
0
0
0
0
0
0.043
0
0
0
0
0
0
0
0
0.043
0
0.016
0.049
0.005
0.011
0.005
0.022
0
0.005
0.005
0.011
0
0.011
0.029
0.039
0.02
0.01
0.005
0
0.005
0.025
0
0.005
0
0.01
0.039
0.02
0.005
0
0.015
0.005
0.015
0.02
0.015
0.005
0
0
0.064
0.028
0.014
0.004
0.004
0
0
0.014
0
0.011
0.004
0.011
0.031
0.027
0.004
0.013
0
0.004
0.009
0.004
0.004
0.009
0
0.004
0.045
0.045
0.045
0
0
0
0
0
0
0
0
0
0.013
0.013
0.035
0.009
0.013
0.004
0.009
0
0.004
0.004
0
0.004
0.012
0.012
0
0.012
0
0.012
0
0.025
0
0
0
0
0.024
0.024
0
0
0
0
0
0.036
0
0
0
0.012
0.034
0.069
0
0
0
0
0
0
0
0
0
0
0.046
0.033
0.016
0.008
0.014
0.011
0.005
0
0
0.005
0.003
0.011
0.016
0.032
0
0.016
0
0
0.016
0.032
0
0
0
0
0.033
0
0.033
0.033
0
0
0.033
0
0
0
0
0
0.019
0.037
0
0.019
0.019
0
0.019
0
0
0
0
0
0.071
0.037
0.007
0.004
0.004
0.004
0.004
0.022
0
0.004
0.004
0.004
0
0
0
0
0
0
0
0
0
0
0
0
0.034
0.056
0.011
0.022
0
0
0
0
0
0
0
0.034
0.029
0
0.029
0
0.029
0
0.029
0
0
0.029
0
0
0
0.094
0
0.031
0
0
0
0.031
0
0
0
0.031
0.083
0.083
0
0
0
0.042
0
0
0
0
0
0
0.051
0.051
0
0
0
0
0
0.026
0
0
0
0
0.025
0.067
0.037
0.025
0
0.031
0
0
0
0.006
0
0.012
0.039
0.059
0
0
0.01
0
0.02
0
0
0.01
0
0
0.015
0.059
0.015
0.015
0
0
0
0.029
0.015
0
0
0.015
0.032
0.024
0.008
0.032
0.008
0
0
0
0.008
0.016
0
0.032
0.043
0.024
0.006
0.006
0.009
0.006
0.006
0.012
0.006
0.003
0
0.003
0.053
0.105
0
0
0
0
0
0
0
0
0
0
0.039
0.078
0
0
0
0
0.039
0
0
0
0
0
0.034
0.034
0.017
0.017
0
0
0
0
0.017
0
0
0.034
0.05
0.047
0.004
0.004
0.012
0.008
0.004
0.043
0.004
0
0
0.012
0
0.062
0.062
0.021
0
0
0
0
0
0
0
0
0.143
0.048
0
0
0
0
0
0
0
0
0
0.048
0
0
0.015
0.03
0
0
0
0
0
0
0
0.03
0.045
0
0.045
0
0
0.045
0
0
0
0
0
0
0
0.044
0.044
0
0.022
0
0
0
0
0
0
0
0.014
0.056
0
0
0
0.014
0
0.028
0
0
0
0
0.021
0.043
0.021
0
0
0
0.021
0
0
0
0
0.021
0.022
0.067
0.022
0
0
0
0
0
0
0
0
0
0
0.027
0
0
0
0
0.027
0
0
0
0
0.054
0.012
0.073
0.012
0.012
0.012
0.012
0.012
0
0
0
0
0
0
0.091
0
0
0
0
0
0
0
0
0
0.091
0.143
0.048
0
0
0
0
0
0
0
0
0
0.048
0.056
0.028
